t,roll,pitch,yaw,ax,ay,az,gx,gy,gz
28.917245,60.476,-59.139,-62.871,-2.1833,0.0718,1.0663,32.012,0.385,-17.179
28.933912,60.882,-58.875,-63.173,-2.5096,0.5203,1.1219,8.530,-0.851,-18.085
28.950579,61.070,-58.575,-63.549,-2.4170,-0.0149,0.7493,-8.253,-2.016,-21.085
28.967246,61.288,-58.278,-63.989,-2.2910,-0.6392,0.3257,-9.659,-4.026,-21.991
28.983913,61.707,-57.990,-64.505,-2.1792,-0.9310,0.1303,-1.401,-6.622,-22.712
29.000580,62.406,-57.729,-65.101,-1.8406,-0.7740,-0.0623,11.397,-9.984,-22.493
29.017247,63.432,-57.515,-65.811,-1.6094,-0.4615,-0.1197,25.355,-14.998,-21.582
29.033914,64.543,-57.351,-66.631,-1.4331,0.5737,0.1357,25.016,-19.992,-20.237
29.050581,65.526,-57.223,-67.546,-1.2878,1.0656,0.4510,12.581,-24.190,-19.219
29.067248,66.321,-57.118,-68.486,-0.9363,0.9301,0.6977,0.087,-25.869,-18.013
29.083915,66.943,-57.040,-69.373,-0.4802,0.7363,0.5384,-7.612,-25.242,-15.534
29.100582,67.548,-56.992,-70.239,0.0110,0.4631,0.6096,-7.458,-25.504,-13.344
29.117249,68.304,-56.966,-71.092,0.3020,0.3467,0.4417,2.190,-25.795,-11.657
29.133916,69.074,-56.988,-71.884,0.4559,0.5839,0.5203,6.184,-25.108,-7.968
29.150583,69.719,-57.055,-72.617,0.4552,0.8976,0.6502,1.590,-24.292,-4.415
29.167250,70.160,-57.156,-73.277,0.5969,0.9317,0.6860,-7.000,-22.772,-1.450
29.183917,70.502,-57.280,-73.885,0.6739,0.5221,0.5558,-10.367,-21.550,0.577
29.200584,70.831,-57.420,-74.430,0.7346,0.0736,0.3075,-7.984,-19.864,2.329
29.217251,71.191,-57.566,-74.943,0.7667,0.0989,0.0142,-4.575,-18.944,3.154
29.233918,71.610,-57.695,-75.455,0.7545,-0.0011,-0.0875,-0.997,-18.475,2.353
29.250585,71.942,-57.809,-75.891,0.7240,0.0930,-0.1058,-2.397,-15.795,2.373
29.267252,72.146,-57.895,-76.282,0.4956,0.1152,-0.0301,-7.846,-13.862,1.271
29.283919,72.282,-57.946,-76.639,0.5989,-0.1763,-0.1736,-10.224,-12.154,-0.324
29.300586,72.455,-57.984,-76.966,0.6918,-0.3471,-0.3043,-6.483,-10.989,-0.770
29.317253,72.656,-58.010,-77.251,0.6371,-0.3036,-0.3880,-2.599,-9.464,-1.006
29.333920,72.897,-58.017,-77.535,0.5240,-0.2599,-0.2062,-0.236,-9.076,-2.064
29.350587,73.112,-58.001,-77.802,0.5199,0.0331,0.0891,-0.866,-8.181,-3.181
29.367254,73.235,-57.975,-78.051,0.3481,0.1282,0.2070,-5.519,-7.462,-3.604
29.383921,73.259,-57.948,-78.245,0.3234,0.0816,0.2369,-8.649,-5.755,-3.143
29.400588,73.303,-57.931,-78.401,0.2054,0.0313,0.1561,-5.494,-4.785,-2.217
29.417255,73.394,-57.925,-78.538,0.2900,-0.0939,0.2608,-1.685,-4.389,-1.366
29.433922,73.542,-57.933,-78.668,0.2781,-0.0487,0.3315,2.016,-4.421,-0.546
29.450589,73.668,-57.952,-78.789,0.0230,0.2715,0.3376,1.202,-4.317,0.196
29.467256,73.729,-57.968,-78.896,-0.1531,0.2613,0.2579,-1.956,-3.819,0.157
29.483923,73.735,-57.986,-78.975,-0.1383,0.1182,0.2040,-3.891,-3.023,0.536
29.500590,73.698,-58.015,-79.022,-0.1950,0.0019,0.1339,-4.842,-2.231,1.417
29.517257,73.678,-58.033,-79.075,-0.2686,-0.2264,0.0527,-4.069,-2.223,0.785
29.533924,73.713,-58.039,-79.159,-0.2679,-0.1755,0.1001,-2.384,-2.962,-0.228
29.550591,73.777,-58.040,-79.283,-0.3438,-0.1389,0.0850,-2.699,-4.083,-0.911
29.567258,73.869,-58.051,-79.427,-0.1986,-0.1354,-0.0122,-2.008,-4.858,-0.453
29.583925,73.994,-58.078,-79.572,-0.1337,0.0328,-0.0150,-0.116,-5.205,0.492
29.600592,74.132,-58.120,-79.720,-0.2712,0.0441,0.1821,0.586,-5.484,1.279
29.617259,74.203,-58.177,-79.853,-0.4395,0.0782,0.3372,-2.698,-5.281,2.324
29.633926,74.195,-58.233,-79.981,-0.4833,0.0421,0.3453,-7.248,-5.136,2.276
29.650593,74.224,-58.288,-80.142,-0.6148,-0.0848,0.0605,-6.719,-6.092,1.950
29.667260,74.270,-58.348,-80.320,-0.8022,-0.2435,0.0897,-6.509,-6.699,2.147
29.683927,74.319,-58.425,-80.523,-1.1639,-0.0989,0.2313,-7.612,-7.697,2.879
29.700594,74.402,-58.506,-80.789,-1.4042,0.1047,0.1098,-8.857,-9.694,2.538
29.717261,74.609,-58.606,-81.164,-1.7427,-0.1605,-0.2124,-6.940,-13.262,2.810
29.733928,74.915,-58.762,-81.646,-2.0622,-0.0569,-0.1908,-6.533,-17.312,5.214
29.750595,75.309,-58.954,-82.268,-2.5271,-0.0662,-0.1564,-8.543,-22.023,6.338
29.767262,75.825,-59.181,-83.072,-2.7064,0.0604,-0.1587,-10.605,-27.815,7.129
29.783929,76.481,-59.443,-84.109,-2.8771,0.1730,-0.2545,-14.280,-35.024,7.790
29.800596,77.326,-59.750,-85.371,-3.1782,-0.2376,-0.4231,-14.826,-41.983,9.395
29.817263,78.482,-60.099,-86.855,-3.4114,-0.3610,-0.7985,-7.885,-48.537,11.245
29.833930,79.900,-60.489,-88.606,-3.4528,0.0306,-0.8894,-6.338,-56.067,13.302
29.850597,81.439,-60.874,-90.622,-3.3365,0.2284,-0.8499,-13.288,-62.755,13.312
29.867264,83.027,-61.219,-92.858,-3.0747,0.3525,-0.9136,-22.285,-67.758,11.839
29.883931,84.729,-61.511,-95.285,-2.7144,0.1516,-1.1860,-25.889,-71.899,10.031
29.900598,86.601,-61.739,-97.869,-2.4851,-0.1961,-1.3816,-24.265,-75.192,8.157
29.917265,88.505,-61.889,-100.552,-2.3899,-0.3107,-1.3983,-27.812,-77.022,5.773
29.933932,90.187,-61.924,-103.230,-2.4482,-0.2323,-1.4592,-41.052,-76.426,1.309
29.950599,91.741,-61.793,-105.926,-2.7933,-0.7734,-1.5819,-49.526,-77.136,-6.557
29.967266,93.459,-61.451,-108.680,-3.6827,-1.7051,-2.0543,-42.501,-80.148,-16.899
29.983933,95.246,-61.018,-111.235,-2.9338,-1.4374,-2.4501,-27.335,-76.328,-20.328
30.000600,97.287,-60.483,-113.568,-2.5672,-1.0551,-3.2555,0.128,-72.312,-24.476
30.017267,99.463,-59.779,-115.830,-2.8829,-0.6010,-3.6136,12.683,-73.857,-31.962
30.033934,101.409,-58.883,-118.055,-2.8185,0.4359,-3.5998,1.676,-77.602,-40.599
30.050601,103.078,-57.779,-120.257,-2.4870,0.7199,-3.9647,-12.419,-82.729,-50.095
30.067268,104.402,-56.511,-122.391,-2.2788,0.9015,-4.6327,-28.349,-86.467,-57.433
30.083935,105.468,-55.037,-124.443,-1.9235,0.9544,-5.1610,-37.975,-90.631,-67.678
30.100602,106.304,-53.380,-126.396,-1.4301,1.4368,-5.2549,-45.007,-94.099,-76.935
30.117269,106.863,-51.523,-128.245,-1.1959,1.9849,-5.0931,-54.547,-97.552,-87.580
30.133936,106.858,-49.545,-129.939,-1.1388,2.4282,-5.3765,-78.867,-97.248,-94.904
30.150603,106.344,-47.400,-131.485,-0.9613,2.7502,-6.3168,-100.333,-96.660,-105.838
30.167270,105.809,-44.958,-132.968,-0.0793,2.4086,-7.1129,-96.345,-100.776,-123.839
30.183937,105.703,-42.198,-134.447,0.9462,2.3155,-7.4201,-67.527,-107.832,-141.981
30.200604,105.861,-39.155,-135.880,1.5077,2.8390,-7.3558,-46.572,-113.357,-158.018
30.217271,105.727,-35.939,-137.164,1.5510,3.7858,-7.3524,-54.925,-112.178,-169.111
30.233938,105.145,-32.521,-138.302,2.6162,4.9599,-7.5630,-73.214,-109.890,-182.715
30.250605,104.499,-28.794,-139.370,4.3357,5.0450,-7.2328,-71.266,-111.364,-202.032
30.267272,104.317,-24.726,-140.428,5.8654,4.7929,-6.5692,-39.317,-116.357,-222.245
30.283939,104.627,-20.387,-141.502,6.9583,4.6015,-6.0149,-5.863,-123.352,-237.104
30.300606,105.031,-15.993,-142.492,7.9156,5.4308,-5.5916,5.937,-122.604,-240.179
30.317273,105.224,-11.570,-143.399,8.8790,7.1268,-5.1396,-1.155,-120.720,-242.087
30.333940,105.415,-6.955,-144.296,9.5965,7.0358,-3.4887,3.066,-124.662,-252.605
30.350607,106.227,-2.181,-145.229,10.2959,4.9325,-1.2642,44.512,-131.987,-259.858
30.367274,107.774,2.621,-146.297,10.9328,5.6903,0.1249,93.254,-145.518,-256.212
30.383941,109.479,7.274,-147.574,11.4924,6.9049,1.8774,109.018,-161.379,-239.396
30.400608,110.885,11.653,-149.016,11.6079,5.9833,4.3494,98.710,-170.424,-216.367
30.417275,111.998,15.942,-150.661,11.0668,4.9751,4.7273,90.382,-182.768,-203.513
30.433942,113.375,20.231,-152.511,10.7451,3.2941,5.1079,117.075,-195.951,-195.784
30.450609,115.454,24.494,-154.706,9.9397,3.6868,7.2498,174.777,-215.817,-181.451
30.467276,118.070,28.773,-157.586,10.6082,5.0000,8.3453,234.276,-252.638,-158.623
30.483943,120.681,32.844,-160.947,9.9583,0.6021,10.1722,259.788,-269.629,-126.807
30.500610,122.837,36.309,-164.534,6.7542,-2.3462,10.7323,251.234,-258.790,-82.410
30.517277,124.257,39.716,-168.523,4.8933,-1.5906,11.1913,232.427,-268.790,-65.179
30.533944,125.349,43.241,-172.953,4.1143,0.2861,11.8814,241.353,-282.809,-59.037
30.550611,126.517,47.006,-178.311,5.1144,0.5853,12.2327,297.615,-314.725,-48.915
30.567278,127.553,50.618,174.909,3.4054,-3.9487,11.1095,368.117,-342.731,-10.806
30.583945,128.394,53.257,166.957,-0.0378,-6.6206,9.1823,425.890,-327.684,56.794
30.600612,128.009,55.045,157.404,-0.9541,-4.4371,9.0480,441.415,-328.493,123.773
30.617279,125.828,56.236,146.271,-0.2741,-2.2231,10.0161,420.527,-342.646,169.459
30.633946,122.374,56.781,134.175,0.0956,-1.5270,11.1868,398.181,-348.299,197.329
30.650613,117.964,56.432,121.689,-0.5400,-4.1498,10.3153,361.159,-344.462,224.763
30.667280,113.529,54.902,109.630,-2.2417,-5.4237,8.6869,331.744,-326.469,259.079
30.683947,109.612,52.415,99.060,-4.1031,-5.6269,7.2206,276.117,-293.650,275.963
30.700614,105.856,49.245,89.974,-4.0540,-4.2599,6.9649,197.685,-269.266,285.139
30.717281,102.467,45.720,82.263,-3.9015,-4.1982,6.5398,137.951,-250.744,280.765
30.733948,99.586,42.001,75.627,-3.9559,-5.1403,4.8568,103.311,-238.574,273.274
30.750615,97.334,38.142,69.949,-4.5826,-5.6574,2.9893,84.402,-223.388,266.823
30.767282,95.758,34.150,65.119,-5.9735,-5.2269,1.6116,76.602,-204.834,264.276
30.783949,94.744,30.152,61.147,-6.5556,-4.4873,0.5193,66.119,-178.723,257.030
30.800616,93.845,26.309,57.870,-6.2808,-3.7671,0.5476,39.147,-155.335,242.758
30.817283,92.677,22.805,55.132,-5.6582,-3.6986,0.0542,-1.694,-137.117,218.349
30.833950,91.036,19.693,52.894,-5.4753,-3.3444,-0.5825,-49.734,-119.030,190.710
30.850617,89.231,16.925,51.104,-6.1092,-2.2491,-2.1121,-74.549,-101.631,166.441
30.867284,87.704,14.404,49.758,-6.2597,-1.4276,-4.0813,-69.785,-81.949,149.340
30.883951,86.394,12.139,48.756,-6.2812,-0.7187,-3.5273,-64.922,-65.576,133.000
30.900618,86.244,10.292,48.195,-7.8042,-0.6811,-4.7228,-2.546,-40.311,108.767
30.917285,87.194,9.395,47.970,-8.3183,-1.9098,-9.0154,59.144,-16.698,53.308
30.933952,87.129,9.247,48.049,-7.3353,-1.3014,-9.3708,-4.960,3.833,9.549
30.950619,85.379,9.375,48.281,-5.8607,-1.9711,-5.3747,-107.534,13.736,-6.269
30.967286,83.564,9.296,48.493,-3.5858,-2.5229,-1.1672,-111.290,11.537,6.472
30.983953,83.014,9.134,48.537,-2.4335,-2.4767,1.0609,-33.743,0.958,10.478
31.000620,83.281,8.999,48.318,-1.1605,-1.5005,3.1840,17.726,-14.400,7.068
31.017287,82.879,8.859,47.875,-0.2407,-1.6221,5.1264,-20.299,-27.632,5.722
31.033954,82.417,8.723,47.092,1.0742,-3.0029,0.1957,-20.829,-47.616,2.720
31.050621,82.783,8.467,45.940,-0.0149,-1.9837,-1.8276,32.026,-70.255,6.981
31.067288,84.236,8.037,44.583,-1.8425,-1.6420,-0.4231,98.571,-83.425,17.119
31.083955,86.162,7.698,43.235,-3.2267,-2.1409,-0.1139,126.414,-82.000,14.081
31.100622,87.036,7.535,41.916,-4.3575,-2.7910,-0.9023,62.685,-79.382,5.728
31.117289,86.425,7.080,40.534,-4.8157,-3.3501,3.4184,-26.308,-84.140,23.174
31.133956,85.252,6.571,39.268,-3.6857,-1.9986,3.9455,-61.598,-77.972,25.675
31.150623,83.382,6.078,38.375,-2.2922,2.0550,1.0189,-106.482,-56.481,24.816
31.167290,82.246,5.661,38.074,-1.6024,6.4357,-3.7194,-66.615,-21.474,23.264
31.183957,82.331,5.082,38.258,-0.3891,5.8446,-4.6069,3.775,5.611,36.462
31.200624,82.764,4.506,38.578,-0.1127,2.0617,-2.7087,24.024,13.950,37.329
31.217291,82.632,4.069,38.666,-0.1885,-1.5106,0.5507,-8.676,1.331,27.185
31.233958,81.974,3.717,38.367,0.7172,-2.5239,2.8430,-38.615,-21.105,19.068
31.250625,81.204,3.400,37.803,0.9331,-0.8110,1.9741,-44.451,-36.676,14.373
31.267292,81.004,2.919,37.279,0.3936,1.2778,0.0890,-10.516,-36.004,24.167
31.283959,81.503,2.383,36.893,-0.8635,2.1825,-1.7580,30.714,-28.281,28.688
31.300626,82.569,1.833,36.667,-2.1254,2.4634,-2.6896,64.089,-18.438,31.285
31.317293,84.454,1.256,36.573,-2.3873,2.2338,-2.9105,112.945,-9.965,34.167
31.333960,87.116,0.599,36.645,-1.9292,1.3573,-1.9688,159.247,0.927,40.119
31.350627,90.265,-0.200,36.762,-1.2451,0.0186,-0.5900,188.532,5.422,48.559
31.367294,93.276,-1.237,36.817,-1.0371,-1.5875,1.7391,180.282,4.789,62.557
31.383961,95.069,-2.586,36.773,-1.5207,-3.6171,4.3680,107.114,2.887,81.360
31.400628,95.584,-3.812,36.872,-2.4389,-2.1351,2.4872,30.855,12.338,73.209
31.417295,95.957,-4.889,37.171,-3.0193,-0.0406,-2.1513,23.359,23.879,63.013
31.433962,97.381,-5.840,37.675,-2.1757,0.1414,-4.5859,87.890,36.161,53.720
31.450629,99.062,-6.399,38.713,-1.6531,0.6458,-5.0331,107.046,65.712,24.847
31.467296,99.822,-6.695,40.187,-1.5266,-0.2739,-3.1119,55.277,89.164,3.640
31.483963,98.916,-6.696,42.106,-1.9710,-0.4698,-1.5606,-41.413,112.487,-18.002
31.500630,97.316,-6.329,44.252,-2.5414,-0.3366,-2.2272,-81.822,123.183,-39.345
31.517297,95.775,-5.523,46.591,-2.1693,-0.1348,-3.5769,-78.415,132.748,-63.453
31.533964,94.324,-4.419,49.184,-1.8139,-0.6652,-2.8121,-74.077,148.112,-79.095
31.550631,93.234,-3.137,52.022,-1.8606,-1.8395,-1.5692,-54.718,164.042,-87.440
31.567298,92.374,-1.740,55.061,-1.2771,-2.9248,-0.9446,-44.345,177.401,-92.132
31.583965,91.421,-0.151,58.256,-0.8389,-3.4437,0.1069,-54.492,187.962,-101.139
31.600632,90.421,1.594,61.460,-0.2255,-3.6331,0.3577,-62.950,190.046,-107.240
31.617299,89.348,3.367,64.587,0.6305,-3.6995,0.7820,-72.964,187.179,-105.500
31.633966,88.513,5.096,67.571,1.2577,-3.6634,1.3339,-63.770,179.985,-99.892
31.650633,88.127,6.913,70.354,1.5809,-3.3234,0.4340,-41.097,168.679,-103.620
31.667300,88.042,8.767,73.097,1.3217,-2.2060,-0.0356,-28.034,166.239,-105.212
31.683967,87.828,10.606,75.868,1.8213,-2.1103,1.3812,-41.192,167.250,-103.884
31.700634,87.494,12.423,78.476,2.6337,-2.1612,2.5841,-51.715,157.216,-102.227
31.717301,87.466,14.197,80.882,3.6898,-1.8205,2.2586,-35.279,144.571,-99.690
31.733968,88.146,15.883,83.045,4.5078,-1.5002,1.0269,6.745,128.705,-95.794
31.750635,89.671,17.422,84.982,4.7001,-0.8143,0.8280,57.897,112.747,-89.805
31.767302,91.894,18.927,86.769,5.0734,-0.0495,1.6979,99.624,100.301,-91.216
31.783969,94.375,20.424,88.318,4.9487,0.3559,1.7478,117.291,82.250,-94.033
31.800636,96.794,21.892,89.653,4.5991,0.9865,1.5922,116.021,65.591,-94.532
31.817303,99.338,23.305,90.782,3.5400,1.0780,1.6401,126.423,49.871,-92.384
31.833970,102.204,24.676,91.732,2.6005,0.9358,1.2576,148.625,35.661,-90.159
31.850637,105.162,25.992,92.622,2.4981,1.3926,1.1594,154.491,28.197,-87.813
31.867304,107.972,27.275,93.476,2.6085,1.7479,0.9761,145.521,21.875,-86.570
31.883971,110.357,28.547,94.269,2.6403,2.0853,0.6129,120.689,14.648,-85.619
31.900638,112.400,29.762,95.010,2.3138,2.2569,0.7495,100.814,9.588,-81.843
31.917305,114.335,30.987,95.751,1.8995,1.9876,0.4562,93.501,6.099,-82.488
31.933972,115.901,32.242,96.490,1.5564,1.6567,-0.1823,70.638,2.258,-84.012
31.950639,116.628,33.479,97.166,0.8730,1.6905,0.3579,21.564,-2.248,-81.496
31.967306,116.566,34.681,97.708,0.2105,1.4923,0.7288,-22.037,-8.182,-76.452
31.983973,115.983,35.860,98.184,-0.1570,1.6921,0.4347,-51.550,-10.355,-73.614
32.000640,114.948,36.983,98.649,-0.3044,2.2840,0.3840,-78.786,-8.664,-70.434
32.017307,113.538,38.064,99.139,-0.4746,2.2050,0.7042,-102.582,-5.371,-68.598
32.033974,111.865,39.148,99.603,-0.5777,1.5341,0.6907,-117.862,-5.055,-68.365
32.050641,109.733,40.205,100.056,-0.2751,2.2761,0.8032,-145.400,-2.974,-66.654
32.067308,107.184,41.264,100.427,-0.3389,2.0042,0.3358,-167.530,-4.143,-65.555
32.083975,104.451,42.347,100.611,-0.7817,1.7890,-0.3647,-171.454,-9.836,-64.724
32.100642,102.154,43.279,100.887,-2.3986,2.4176,-0.1076,-149.222,-1.084,-57.184
32.117309,100.703,44.063,101.356,-2.9110,1.8911,-0.4010,-106.647,10.539,-50.127
32.133976,99.880,44.674,101.822,-2.5540,1.5350,-0.2324,-69.039,12.972,-39.613
32.150643,99.395,45.232,102.294,-1.5281,1.2399,-0.7240,-49.300,14.032,-36.394
32.167310,98.637,45.575,102.549,-0.8870,1.1441,-0.2316,-56.521,7.180,-22.006
32.183977,98.060,45.873,102.729,-0.3587,0.8070,0.0014,-42.508,4.700,-18.798
32.200644,97.553,46.218,102.834,0.1457,0.3042,-0.3271,-35.114,1.313,-21.151
32.217311,96.838,46.592,102.841,-0.2412,0.2675,-0.8173,-43.376,-2.694,-22.311
32.233978,96.087,46.916,102.822,0.3345,0.7875,-0.7572,-44.355,-3.185,-19.267
32.250645,95.741,47.164,102.946,0.1797,0.7721,-0.4838,-26.419,3.344,-15.332
32.267312,95.361,47.314,103.174,0.7563,0.7456,0.0396,-32.971,8.188,-9.943
32.283979,94.397,47.358,103.270,0.4545,0.9679,0.6662,-62.236,3.501,-2.964
32.300646,93.383,47.436,103.269,-0.2469,0.8685,0.4654,-60.970,-0.548,-4.719
32.317313,92.279,47.627,103.346,0.0985,0.5243,-0.3070,-69.798,2.381,-11.686
32.333980,90.604,47.866,103.412,0.1801,0.1069,-0.1486,-103.592,2.181,-14.444
32.350647,88.876,48.232,103.483,-0.0372,-0.3681,-0.6312,-107.020,2.793,-22.008
32.367314,87.527,48.752,103.601,-0.7554,-1.3241,-1.6018,-86.374,5.505,-31.100
32.383981,86.522,49.356,103.738,-0.5635,-0.5058,-1.0990,-66.657,7.087,-35.944
32.400648,85.460,49.943,103.746,-0.2923,-0.6454,-0.2156,-64.224,2.612,-35.128
32.417315,84.271,50.520,103.817,-0.9141,-0.3324,0.8294,-74.797,5.642,-34.233
32.433982,83.117,51.102,103.825,-0.6247,-0.1283,1.1487,-69.790,3.958,-34.716
32.450649,82.050,51.656,103.731,-0.5127,-0.1130,1.0457,-59.793,0.599,-33.395
32.467316,81.006,52.259,103.557,0.0460,0.9144,1.6745,-54.591,-1.226,-36.762
32.483983,79.315,52.805,103.163,0.0390,1.0987,1.5067,-82.860,-8.756,-34.766
32.500650,76.938,53.332,102.431,-0.1131,1.1707,1.3640,-107.718,-19.477,-36.392
32.517317,74.143,53.751,101.230,0.9188,1.2062,0.9786,-109.907,-35.367,-35.071
32.533984,71.715,53.980,99.862,0.7405,0.6591,0.2412,-79.518,-42.410,-27.413
32.550651,69.856,54.229,98.610,0.2589,1.0202,-0.1455,-50.887,-36.804,-28.643
32.567318,67.732,54.519,97.433,-0.6979,0.7808,-0.3269,-70.198,-32.180,-31.113
32.583985,65.300,54.916,96.247,-0.8812,-0.0333,-0.9187,-87.977,-28.349,-38.291
32.600652,62.733,55.371,95.103,-0.8004,-0.3417,-0.8413,-97.878,-23.436,-41.801
32.617319,60.227,55.848,94.048,-0.8431,-0.3782,-0.3453,-98.360,-17.872,-42.288
32.633986,58.116,56.272,93.097,-0.4180,-0.1042,0.4263,-79.436,-14.513,-38.222
32.650653,56.307,56.637,92.125,-0.0348,-0.1808,0.6927,-60.150,-15.381,-35.929
32.667320,54.455,56.945,91.106,0.3039,0.1785,0.5313,-60.198,-17.199,-34.294
32.683987,52.786,57.178,90.236,-1.0895,-0.0186,-0.1506,-56.510,-14.735,-28.145
32.700654,52.262,57.382,89.518,-0.4502,-0.5291,-1.1702,4.635,-11.219,-23.912
32.717321,52.978,57.487,88.806,-0.2840,-0.7432,-0.7821,78.702,-14.591,-19.050
32.733988,55.127,57.415,88.258,-0.4637,0.0410,-0.6899,156.484,-17.099,-6.913
32.750655,59.248,57.225,87.918,-0.2729,-0.7187,-1.2137,264.266,-15.623,3.513
32.767322,64.747,56.944,88.007,-1.4810,-0.0545,-1.0334,325.179,-5.584,16.202
32.783989,70.283,56.526,88.367,-1.8020,2.3076,0.9876,313.909,1.069,27.689
32.800656,75.039,56.018,88.678,-0.9276,2.6514,2.0343,269.621,0.492,32.103
32.817323,78.779,55.594,88.995,-1.1908,2.5045,0.9882,208.476,4.325,27.072
32.833990,81.053,55.215,89.591,-1.3631,2.1939,0.3589,106.777,15.643,25.751
32.850657,82.477,54.785,90.227,0.2359,1.5336,0.3036,53.993,17.578,28.488
32.867324,84.875,54.392,90.809,0.1458,-1.9627,-1.9460,115.197,17.119,25.457
32.883991,86.873,53.839,91.048,0.6726,1.2364,0.0294,108.000,5.602,33.594
32.900658,88.716,53.428,91.129,1.4118,0.2614,0.0161,106.481,1.537,24.546
32.917325,90.551,52.983,90.881,1.6715,-1.5104,-1.8740,121.823,-9.459,26.457
32.933992,92.780,52.523,90.610,1.1408,-0.0589,-0.1264,146.448,-9.354,27.790
32.950659,94.916,52.146,90.244,0.0741,0.1574,0.4635,145.340,-12.230,23.318
32.967326,96.655,51.807,89.922,-0.6967,0.5834,0.1502,119.328,-10.116,21.283
32.983993,97.935,51.448,89.569,-0.7803,0.8946,0.2167,93.204,-10.675,22.919
33.000660,98.905,51.052,89.330,-0.4361,0.8074,0.4366,69.228,-5.804,24.699
33.017327,99.600,50.591,89.200,0.0993,0.8996,0.8601,47.486,-0.805,27.965
33.033994,100.290,50.151,89.149,0.4322,-0.0413,0.5878,43.522,2.233,26.152
33.050661,101.390,49.673,89.066,-0.4346,-0.4636,0.1519,69.656,1.839,28.619
33.067328,102.584,49.163,88.954,-0.3404,0.2777,0.2640,76.493,1.696,30.701
33.083995,104.020,48.605,88.711,0.0751,0.2756,-0.1991,96.907,-2.065,34.682
33.100662,105.734,48.072,88.399,0.4228,0.6080,-0.6790,116.619,-4.244,33.986
33.117329,107.436,47.501,88.166,0.0094,1.1153,-0.1884,112.237,0.368,35.387
33.133996,108.913,46.958,87.985,-0.4303,1.0372,-0.0164,96.387,2.696,33.095
33.150663,110.242,46.433,87.803,-0.5260,0.3883,-0.2752,87.426,3.068,32.067
33.167330,111.817,45.838,87.640,-0.4893,0.3136,-0.1890,101.340,5.980,35.603
33.183997,113.939,45.246,87.464,-0.7244,0.1643,-0.3091,134.651,6.501,35.512
33.200664,115.922,44.627,87.234,-0.0296,0.4431,0.1598,128.468,6.273,37.676
33.217331,117.624,44.092,87.057,-0.1085,-0.2113,-0.0582,109.251,7.176,31.924
33.233998,119.094,43.624,86.825,0.2856,-0.7200,-0.3224,97.623,3.966,29.386
33.250665,120.365,43.269,86.565,0.3067,-0.7426,-0.2673,86.759,0.227,24.080
33.267332,121.213,43.006,86.252,-0.0518,-0.5024,-0.2604,63.449,-4.205,20.475
33.283999,121.709,42.815,85.961,-0.2205,-0.5190,-0.3612,41.459,-5.448,16.439
33.300666,121.973,42.707,85.720,-0.2949,-0.7527,-0.4980,25.373,-6.091,11.062
33.317333,121.791,42.719,85.485,0.1725,-1.1675,-0.0129,-1.596,-9.669,4.848
33.334000,120.353,42.973,85.264,0.3743,-1.4969,-0.1494,-77.496,-16.693,-8.052
33.350667,117.043,43.294,85.042,0.6436,-0.0987,1.6091,-189.758,-18.237,-12.266
33.367334,112.646,43.767,84.939,-0.0507,0.7231,2.5895,-259.787,-16.420,-23.861
33.384001,108.295,44.317,84.928,-2.2749,-0.2963,1.3390,-260.826,-12.407,-30.851
33.400668,104.483,44.687,85.093,-2.3979,0.9979,0.3767,-235.903,0.047,-23.330
33.417335,101.335,45.049,85.366,-1.3520,0.5406,-0.4259,-200.684,5.968,-23.817
33.434002,98.422,45.347,85.676,0.2782,0.7276,-0.2368,-188.280,9.343,-19.918
33.450669,95.750,45.681,85.923,0.6433,0.5267,-0.8476,-171.140,7.303,-21.255
33.467336,93.638,45.985,86.045,0.8449,0.5934,-1.7044,-132.270,3.132,-18.692
33.484003,92.160,46.318,86.154,0.6002,0.5475,-2.8438,-93.612,3.062,-20.345
33.500670,91.047,46.666,86.222,0.7268,-0.0208,-3.0708,-70.012,1.780,-21.088
33.517337,90.214,47.202,86.225,0.3299,-1.4937,-3.4670,-50.317,-0.662,-32.324
33.534004,89.453,47.948,86.173,0.6138,-2.2654,-3.0093,-43.624,-2.367,-44.893
33.550671,88.081,48.779,85.823,1.5310,-2.1692,0.1158,-66.800,-13.288,-50.233
33.567338,86.389,49.565,85.357,1.0629,-0.7330,2.4273,-80.606,-16.310,-48.044
33.584005,85.408,50.295,85.083,0.2037,0.1161,2.6561,-46.504,-7.730,-44.481
33.600672,84.508,50.766,85.169,0.6245,2.4205,3.8202,-58.160,5.446,-27.905
33.617339,82.619,50.938,85.122,0.1060,2.2583,4.4548,-111.373,-0.916,-10.507
33.634006,80.973,50.915,85.200,-0.8203,0.7978,1.7833,-102.588,2.445,1.673
33.650673,80.053,50.704,85.360,-0.3694,1.1090,0.8430,-62.864,3.599,13.319
33.667340,79.800,50.441,85.601,-0.3715,0.7281,-0.0937,-26.515,5.976,16.987
33.684007,80.052,50.133,85.876,-0.1022,0.2181,-1.3425,2.164,6.850,19.874
33.700674,80.050,49.888,86.051,-0.4278,0.3471,-1.2273,-8.361,3.811,15.452
33.717341,79.647,49.722,86.035,-0.3107,0.0209,-1.4946,-23.654,-2.686,9.546
33.734008,79.475,49.626,85.925,-0.5794,-0.4112,-1.8088,-5.464,-5.582,4.679
