t,roll,pitch,yaw,ax,ay,az,gx,gy,gz
4.766762,88.320,-40.766,-72.762,3.4881,-0.6985,1.0276,48.584,-52.136,-101.569
4.783429,88.800,-39.327,-71.318,3.0217,-1.1478,0.8718,84.326,68.409,-84.325
4.800096,87.986,-38.449,-68.112,1.8398,-1.1392,0.5809,71.710,151.147,-48.210
4.816763,86.176,-38.155,-64.205,0.3882,-0.5621,0.2337,36.391,184.624,-8.077
4.833430,83.512,-38.291,-59.980,0.1536,-0.4529,0.4117,-3.317,197.630,26.172
4.850097,78.356,-38.154,-53.916,1.8772,-0.9638,0.7756,-84.378,283.571,37.038
4.866764,70.115,-37.312,-46.034,-0.1332,0.1021,0.1585,-204.816,373.712,53.164
4.883431,65.032,-37.412,-39.942,0.9216,0.7203,2.1913,-83.356,266.271,116.429
4.900098,59.734,-36.761,-33.614,1.1032,-0.4287,0.0615,-89.027,286.531,105.905
4.916765,55.807,-36.625,-29.302,-3.3390,0.2861,-0.7917,-81.328,179.966,103.816
4.933432,52.984,-37.134,-26.245,-1.2846,-0.6156,-0.4737,-59.549,101.552,110.395
4.950099,51.978,-38.220,-24.827,-0.8946,-0.4453,-0.9034,-8.647,13.758,92.783
4.966766,51.923,-39.311,-24.461,-1.3057,-0.0779,-1.0110,10.164,-26.872,62.223
4.983433,52.537,-39.973,-24.711,-2.8444,0.6372,-2.6449,27.025,-33.533,24.516
5.000100,52.718,-40.901,-24.416,1.4481,-0.2198,-0.0399,22.126,-23.207,52.645
5.016767,51.673,-40.861,-22.449,2.2078,0.0813,-1.1981,14.319,71.908,52.992
5.033434,50.642,-40.144,-20.154,0.0462,-0.1814,-1.0236,27.268,108.544,32.284
5.050101,50.916,-39.704,-19.415,-2.0987,-0.1086,0.5346,44.608,42.989,1.194
5.066768,51.090,-39.270,-19.157,-0.4139,0.1773,1.5158,20.044,25.579,-12.513
5.083435,51.211,-38.189,-18.791,-0.9066,0.8025,0.1783,20.744,53.951,-39.593
5.100102,51.574,-36.384,-18.539,-0.9419,0.3918,-0.0562,30.658,76.866,-76.887
5.116769,51.900,-34.843,-18.352,0.4456,0.1101,0.6740,25.892,64.330,-66.675
5.133436,51.542,-34.452,-17.499,0.3392,-0.4469,1.3585,7.268,47.435,7.924
5.150103,51.018,-34.509,-16.379,0.2299,0.0120,0.7928,6.369,41.021,37.561
5.166770,50.377,-34.768,-14.827,-0.1544,0.4900,0.2294,14.178,49.333,60.787
5.183437,49.175,-34.022,-12.577,-2.1380,0.4529,-1.6040,3.912,113.858,38.005
5.200104,47.918,-33.042,-10.419,1.4308,-0.6197,0.6061,-4.220,119.700,27.677
5.216771,47.104,-33.146,-9.421,-0.4843,-0.3640,0.6684,-16.437,32.658,38.742
5.233438,46.113,-33.081,-8.463,0.1055,-0.1819,0.1463,-28.304,37.534,30.494
5.250105,45.386,-32.830,-7.512,0.3927,-0.2883,-0.2591,-12.867,44.732,22.844
5.266772,44.693,-31.917,-6.240,0.8289,-0.2069,-0.7432,-1.028,84.186,7.025
5.283439,44.057,-30.389,-4.482,0.3486,-0.2025,-0.9065,16.191,128.569,0.651
5.300106,43.586,-29.214,-2.858,-0.6438,-0.3861,0.1739,19.872,109.328,12.362
5.316773,42.955,-27.760,-1.185,-0.5876,-0.5442,-0.0958,9.746,123.864,4.709
5.333440,42.458,-26.083,0.405,0.3884,-0.3172,0.2923,13.160,131.535,-5.508
5.350107,42.044,-24.306,2.092,-0.5911,0.2136,0.6000,17.985,140.365,-3.681
5.366774,41.526,-22.595,3.910,-0.9761,0.0363,0.3627,12.084,143.093,6.455
5.383441,40.892,-21.537,5.269,-0.9881,-0.7551,1.1994,-7.666,97.400,15.280
5.400108,40.218,-21.173,6.307,-0.5682,-0.1495,0.6726,-18.010,54.150,30.111
5.416775,39.526,-21.197,7.469,-0.3672,-0.3375,0.6426,-16.575,40.424,51.092
5.433442,38.882,-21.011,8.585,-0.9771,-0.7339,-0.2613,-14.821,47.917,41.631
5.450109,38.455,-20.823,9.368,0.3340,-0.2628,0.0636,-9.057,35.988,27.507
5.466776,37.944,-20.855,10.063,0.1422,-0.4537,0.0635,-16.085,22.392,32.060
5.483443,37.444,-21.210,10.391,0.1760,-0.1870,-0.0390,-23.134,-5.876,27.811
5.500110,37.103,-21.482,10.252,0.3487,0.8435,0.0243,-23.746,-17.898,3.993
5.516777,37.118,-21.403,9.395,0.9263,0.4989,-0.0776,-18.128,-25.270,-40.822
5.533444,37.362,-20.665,7.993,-0.2912,0.3861,-0.8834,-15.768,-12.430,-89.032
5.550111,38.117,-19.556,6.376,1.1075,-0.0221,-0.6176,11.677,-3.328,-112.496
5.566778,38.655,-18.403,4.687,0.2657,-0.1309,1.0472,-0.971,-5.408,-117.869
5.583445,38.955,-16.991,3.494,2.2008,0.3852,-0.0872,-3.977,23.130,-106.006
5.600112,39.433,-15.946,3.464,1.4436,0.2335,0.4362,27.904,47.453,-40.779
5.616779,39.409,-15.681,4.425,0.5276,0.9735,2.2192,14.069,47.462,32.917
5.633446,38.995,-16.126,6.119,0.3246,0.4224,1.8102,2.727,41.118,92.771
5.650113,38.453,-16.950,7.136,-0.3757,-0.9451,0.7765,-15.448,-2.029,76.738
5.666780,37.750,-18.001,7.542,0.3854,-0.8603,1.9424,-35.105,-35.277,57.400
5.683447,37.824,-19.507,8.001,2.6573,-0.4041,-0.8745,13.080,-55.431,76.109
5.700114,38.360,-21.887,8.533,-0.8649,1.5907,2.2606,43.176,-93.967,111.676
5.716781,39.214,-24.422,7.597,-1.8989,-5.1150,-3.9450,28.889,-150.839,55.147
5.733448,40.417,-26.035,6.212,-3.7719,2.5360,0.5576,36.581,-122.516,4.307
5.750115,40.349,-26.857,6.324,-0.1291,1.0163,0.3630,-1.299,-33.819,36.788
5.766782,39.989,-27.486,6.961,-0.1658,-0.7387,-1.4442,-4.362,-7.016,50.503
5.783449,39.232,-27.215,7.972,0.2107,-0.8309,-2.5316,-17.787,46.769,31.358
5.800116,38.742,-26.613,8.793,-0.1049,-0.4162,-1.3912,-7.334,55.569,11.574
5.816783,38.294,-25.495,9.229,-1.0730,-0.7752,-1.3625,-15.594,66.999,-23.175
5.833450,37.925,-24.219,9.103,-1.0939,-0.4463,-0.3554,-25.503,55.855,-52.450
5.850117,38.013,-22.657,8.389,0.3389,-1.0740,-0.1911,-11.961,49.490,-88.405
5.866784,37.651,-21.999,7.950,0.2144,0.5852,2.8925,-31.846,16.015,-43.272
5.883451,36.958,-21.755,7.950,1.2262,-0.0153,0.0491,-41.789,11.490,-8.664
5.900118,36.513,-21.736,8.156,0.5943,-0.2209,-0.2230,-22.261,7.645,8.714
5.916785,36.077,-22.322,8.448,0.0309,0.0116,0.2239,-19.777,-18.863,34.019
5.933452,35.631,-23.999,8.578,-1.5055,0.0522,1.0169,-23.829,-77.489,64.944
5.950119,35.232,-26.692,8.565,-1.5244,0.2137,2.2335,-24.434,-132.241,93.287
5.966786,35.145,-29.202,9.562,-0.3175,0.5995,1.0056,22.590,-92.799,130.178
5.983453,34.971,-30.588,10.823,0.1057,-0.2607,-1.0290,27.060,-30.608,101.672
6.000120,35.182,-31.384,12.085,0.3750,-0.2576,-0.5053,51.443,-1.994,80.740
6.016787,35.254,-31.820,13.283,0.3475,-0.1080,0.6770,41.732,13.756,65.291
6.033454,35.153,-31.860,14.207,-0.0076,0.1371,0.8399,23.016,24.995,40.077
6.050121,34.988,-31.917,14.858,0.0389,-0.1932,0.3945,10.529,16.074,29.350
6.066788,34.912,-31.873,15.255,0.1374,-0.3087,0.3531,7.780,13.580,15.221
6.083455,35.103,-31.542,15.245,0.6373,-0.3809,-0.1131,10.977,15.798,-11.605
6.100122,35.392,-31.128,14.908,-0.3011,-0.2896,-0.8192,6.592,10.142,-28.280
6.116789,35.838,-30.730,14.036,-0.9069,-0.5565,0.1297,-0.287,-6.919,-50.163
6.133456,36.199,-30.204,12.838,-0.4201,-0.5638,0.5889,-15.006,-11.115,-68.472
6.150123,36.646,-29.781,11.716,0.3508,-0.1271,0.9612,-6.977,-14.383,-61.815
6.166790,37.035,-29.418,10.640,0.5573,0.0540,0.4950,-8.736,-16.472,-57.783
6.183457,37.469,-29.142,9.639,0.5393,0.4886,0.5613,-3.520,-18.727,-51.574
6.200124,38.083,-28.871,8.921,1.1651,0.7016,0.5740,15.824,-10.366,-39.583
6.216791,38.904,-28.600,8.350,1.0040,-0.1122,-0.0313,32.583,-6.116,-33.479
6.233458,40.068,-28.014,7.345,0.5824,-0.6282,-0.8752,41.097,-6.721,-63.162
6.250125,41.499,-27.194,5.939,0.7154,-0.1200,1.0057,46.604,-11.712,-88.620
6.266792,42.790,-26.269,4.613,1.3127,0.3635,1.6249,41.522,-6.596,-89.777
6.283459,43.612,-25.309,3.692,1.5616,0.9785,1.3263,25.135,7.892,-75.623
6.300126,44.149,-24.517,3.205,1.4623,1.5224,0.8844,19.696,15.828,-51.982
6.316793,44.644,-24.104,3.119,1.8232,1.3689,0.1875,27.403,14.435,-20.584
6.333460,45.095,-23.973,3.184,1.8887,1.1521,0.4078,28.419,8.177,-2.983
6.350127,45.686,-23.697,3.098,1.0125,1.2808,0.5362,33.109,8.378,-15.074
6.366794,45.989,-23.269,2.918,1.1150,1.4824,0.9977,13.581,10.865,-25.291
6.383461,46.123,-22.669,2.730,0.6570,1.7782,0.7671,3.311,17.702,-33.141
6.400128,46.152,-22.134,2.628,1.5177,1.3931,0.3019,-0.949,18.366,-27.041
6.416795,46.084,-21.714,2.531,1.3566,1.3610,0.4519,-6.671,13.808,-21.880
6.433462,45.893,-21.389,2.476,1.6938,1.4503,0.7327,-13.029,11.627,-16.130
6.450129,45.610,-21.173,2.473,1.7490,1.2177,0.3660,-17.544,9.192,-9.443
6.466796,45.353,-20.889,2.321,0.8372,0.6562,-0.0184,-19.110,6.226,-18.099
6.483463,44.950,-20.488,2.217,0.6399,0.5784,-0.1035,-26.906,13.142,-21.233
6.500130,44.430,-20.092,2.232,1.0790,0.4178,-0.7725,-31.334,17.886,-16.132
6.516797,43.828,-19.857,2.137,0.0978,0.7044,-0.6726,-38.557,6.774,-13.690
6.533464,43.333,-19.803,2.100,0.8010,0.6535,-1.1953,-30.978,1.257,-3.810
6.550131,43.057,-20.162,2.041,1.2578,0.2528,-1.3494,-18.326,-17.524,12.302
6.566798,43.132,-20.851,1.718,1.9755,0.0962,-0.0241,-2.824,-42.190,14.905
6.583465,43.619,-21.719,1.330,2.6853,0.3819,-0.0895,20.290,-52.269,19.917
6.600132,44.306,-22.241,0.993,2.5838,-0.2091,-0.3455,33.114,-35.032,8.136
6.616799,45.242,-22.244,0.665,2.5903,-0.8262,-0.4171,48.170,-12.450,-12.931
6.633466,46.285,-22.289,0.209,0.8253,-0.7094,-0.1459,51.703,-19.446,-15.954
6.650133,47.041,-22.443,-0.672,-0.8137,-0.7360,1.6843,24.727,-41.344,-27.076
6.666800,47.173,-22.381,-1.364,-0.9047,-0.4532,0.6333,-8.405,-25.056,-29.072
6.683467,46.917,-22.133,-1.797,-0.9727,-0.4313,-0.1908,-25.668,-6.960,-27.479
6.700134,46.469,-21.559,-2.025,-0.9890,-0.9555,-1.3072,-32.487,14.886,-33.949
6.716801,46.110,-20.637,-2.453,-0.9401,-0.9610,-0.0805,-31.244,21.324,-56.686
6.733468,46.020,-19.483,-2.947,-0.8947,-0.8062,0.1575,-16.018,28.442,-69.350
6.750135,46.194,-18.246,-3.223,-0.8587,-0.8013,0.4299,4.706,40.608,-64.498
6.766802,46.311,-16.846,-3.041,-1.1369,-1.0724,1.4810,9.867,65.968,-53.629
6.783469,46.315,-15.467,-2.717,-2.2694,-1.5909,1.8474,5.275,71.015,-47.068
6.800136,46.175,-14.163,-2.668,-3.5698,-1.9966,2.6481,-8.021,56.447,-54.642
6.816803,45.613,-12.794,-2.943,-3.4062,-1.7145,2.8257,-37.855,45.868,-70.219
6.833470,44.785,-11.237,-3.397,-2.9208,-1.2888,2.6391,-55.620,47.105,-85.090
6.850137,44.085,-9.827,-3.809,-1.7926,-1.2765,0.8775,-46.757,43.491,-76.560
6.866804,43.635,-8.712,-4.035,-1.1717,-1.1898,0.8386,-29.395,39.044,-55.999
6.883471,43.494,-7.623,-3.940,-0.4374,-1.6804,0.1186,-7.815,51.298,-40.858
6.900138,43.623,-6.533,-3.912,-1.6110,-1.8692,0.7629,7.829,48.627,-43.816
6.916805,43.602,-5.271,-4.328,-1.7165,-1.7660,2.0441,-3.947,37.698,-70.122
6.933472,43.288,-3.824,-4.942,-2.1238,-1.4272,2.6046,-21.815,37.803,-86.307
6.950139,42.778,-2.328,-5.631,-1.8059,-0.8613,2.4826,-32.814,37.388,-91.325
6.966806,41.933,-0.859,-6.132,-1.3234,-0.6656,1.8640,-51.543,44.838,-81.443
6.983473,41.074,0.668,-6.347,-0.9612,-0.6334,1.1631,-51.537,59.996,-70.236
7.000140,40.308,1.673,-6.500,-0.5821,-1.0042,1.3486,-45.742,39.693,-46.127
7.016807,39.703,2.566,-6.618,-0.6621,-0.7089,0.4458,-35.998,36.433,-39.662
7.033474,39.429,3.728,-6.714,-0.5579,-0.7384,-0.0102,-16.050,49.956,-48.689
7.050141,39.401,5.228,-6.902,-0.6108,-1.0755,-0.1786,-0.771,62.314,-65.607
7.066808,39.355,6.876,-7.396,-0.3784,-1.0965,-0.2065,0.490,57.637,-85.315
7.083475,39.175,8.132,-8.058,-0.2396,-0.7352,0.5557,-5.477,33.338,-77.984
7.100142,38.880,9.072,-8.695,-0.3132,-0.4155,2.1145,-11.840,19.961,-64.680
7.116809,38.373,9.799,-9.358,-0.5651,-0.6047,2.2229,-23.813,9.520,-57.632
7.133476,37.717,10.547,-10.091,-0.5474,-0.4019,1.5702,-31.441,8.582,-61.571
7.150143,36.929,11.314,-10.942,-1.1122,-0.6522,0.8875,-37.446,6.132,-67.515
7.166810,36.016,12.459,-12.134,-0.9571,-0.6703,-0.2248,-39.822,13.571,-96.873
7.183477,35.143,13.689,-13.304,0.4629,-1.2253,-0.0460,-36.334,20.133,-98.323
7.200144,34.149,14.575,-14.340,0.7471,-1.3802,-0.5040,-44.292,9.454,-79.545
7.216811,33.289,15.063,-15.069,0.8103,-0.4875,0.4896,-40.158,0.848,-51.250
7.233478,32.648,15.437,-15.634,0.4601,0.1545,-0.2560,-29.322,1.014,-39.428
7.250145,32.421,15.627,-16.123,-0.4952,-0.0458,-1.0754,-5.556,-5.603,-29.733
7.266812,32.623,16.173,-16.991,-0.8413,-0.9134,-2.7663,26.613,0.763,-59.629
7.283479,33.020,16.821,-18.135,-0.1197,-1.0170,-2.0406,43.505,-2.996,-76.161
7.300146,33.135,17.334,-19.264,0.3625,-0.6021,-1.6922,27.050,-9.535,-70.839
7.316813,33.125,17.842,-20.392,0.9567,0.4382,-0.8411,20.104,-9.708,-70.465
7.333480,32.976,18.264,-21.512,0.9325,-0.2382,-1.5486,12.077,-13.562,-67.172
7.350147,32.925,18.386,-22.652,0.5866,-1.0769,-2.6845,18.653,-29.105,-58.270
7.366814,33.033,18.343,-23.671,0.9268,-0.8170,-1.5926,25.975,-33.644,-47.107
7.383481,33.220,18.161,-24.469,0.9822,-0.6060,-0.7220,26.464,-33.832,-31.945
7.400148,33.381,18.231,-25.231,0.4817,0.0356,0.4005,24.103,-20.191,-38.470
7.416815,33.054,18.708,-26.248,0.2096,-0.3820,-1.1101,-0.056,-7.627,-64.005
7.433482,32.500,19.020,-27.322,-0.1583,0.2186,-1.4208,-12.187,-17.108,-61.242
7.450149,32.163,18.918,-28.289,-0.1817,0.1483,-0.9557,-1.164,-34.371,-43.006
7.466816,32.196,18.387,-28.944,0.4580,-0.3249,-0.7419,14.718,-46.594,-14.406
7.483483,32.661,17.752,-29.144,0.7036,-0.2076,-0.3423,31.835,-38.101,10.879
7.500150,33.415,17.638,-29.359,-0.8518,-0.1311,-1.3380,49.318,-12.295,-6.469
7.516817,34.541,17.855,-29.747,-0.3870,0.3970,-0.4877,74.825,-1.374,-25.552
7.533484,35.441,17.631,-30.251,-0.2225,0.0096,-0.2017,63.382,-27.402,-15.774
7.550151,36.251,17.132,-30.858,-1.0016,-0.1603,-1.9399,59.645,-44.430,-10.554
7.566818,37.256,17.117,-31.495,-0.8381,-0.3309,-1.0504,71.745,-22.447,-28.617
7.583485,38.413,18.232,-31.601,-0.9527,-0.9040,-1.3811,71.522,49.243,-45.706
7.600152,39.187,18.118,-32.194,-0.2887,0.1412,0.9703,57.699,-26.354,-21.899
7.616819,39.257,18.177,-32.790,-0.9630,-0.4794,-0.8719,15.567,-18.564,-28.461
7.633486,39.575,17.971,-33.275,-1.5629,0.5065,-0.9936,28.306,-26.988,-13.386
7.650153,40.073,18.109,-33.569,-1.7273,0.5681,0.3321,35.520,-4.275,-18.012
7.666820,40.721,18.356,-33.834,-1.8459,-0.0469,-1.9816,44.031,1.659,-20.906
7.683487,41.863,18.521,-34.001,-1.4248,-0.2499,-1.2786,71.914,1.264,-13.449
7.700154,42.811,18.971,-34.047,-0.5486,-0.6321,0.5116,57.946,18.251,-19.879
7.716821,43.308,19.801,-34.101,-0.6168,-1.1147,-1.0766,31.175,34.397,-35.993
7.733488,43.314,20.450,-34.386,-1.6251,0.0680,-1.4560,6.430,17.446,-38.148
7.750155,43.328,20.825,-34.785,-0.8314,0.3777,0.3892,9.559,1.093,-31.430
7.766822,43.520,20.947,-34.811,0.0129,0.0590,1.5159,12.298,4.395,-5.758
7.783489,43.899,21.037,-34.580,-0.3127,-0.1341,0.4630,18.010,12.940,5.905
7.800156,44.494,21.229,-34.226,-0.4895,-0.0056,-0.4096,28.229,22.201,6.483
7.816823,45.117,21.730,-33.882,-0.4364,0.3005,-1.5775,30.050,34.932,-7.210
7.833490,46.013,22.392,-33.594,-0.4611,0.5151,-2.6694,47.480,39.342,-16.838
7.850157,47.150,22.719,-33.389,-0.2936,0.4621,-2.7702,63.732,21.833,-6.065
7.866824,48.311,22.484,-33.426,0.1397,0.7335,-0.9996,70.729,-10.944,9.373
7.883491,49.228,22.264,-33.488,1.0641,0.7787,0.8091,56.571,-11.186,8.000
7.900158,49.722,22.287,-33.439,1.2984,0.4475,0.4949,28.703,3.058,1.075
7.916825,50.036,22.410,-33.233,0.3815,0.4165,-0.6219,14.273,13.554,2.038
7.933492,50.346,22.864,-32.803,0.1024,0.4005,-0.7519,8.781,35.833,-5.357
7.950159,50.793,23.643,-32.292,-0.2355,0.8905,-1.0350,14.816,51.537,-17.873
7.966826,51.094,24.382,-32.036,-0.2587,0.8659,-0.2577,11.872,38.905,-25.309
7.983493,51.259,25.081,-31.929,-0.4985,0.9280,-0.4608,7.302,30.893,-28.654
8.000160,51.599,25.970,-31.619,-0.0595,0.3003,-0.8537,12.452,46.462,-30.921
8.016827,51.540,27.023,-31.289,0.5972,0.8313,0.5615,-12.376,53.234,-38.102
8.033494,51.189,27.980,-31.240,0.2821,1.4585,0.0659,-22.372,37.964,-42.877
8.050161,50.916,28.637,-31.484,-0.5222,1.3670,-0.5199,-9.446,14.795,-38.390
8.066828,50.822,28.878,-32.051,0.0217,0.6870,-1.3361,10.717,-14.013,-29.680
8.083495,50.573,29.093,-32.979,1.5199,0.0338,-1.7065,11.984,-29.478,-40.471
8.100162,50.010,29.877,-34.172,2.1501,-0.0866,-0.4901,1.378,-17.809,-75.672
8.116829,49.356,30.984,-35.205,0.6387,0.6223,0.9231,-7.891,2.239,-84.903
8.133496,48.688,32.028,-36.152,0.0929,0.8000,-0.1176,-10.479,4.586,-78.761
8.150163,47.997,32.816,-37.423,-0.2430,1.5225,-0.6416,-0.649,-16.651,-77.799
8.166830,47.497,32.549,-38.889,1.6616,0.6145,-1.3945,17.400,-65.555,-37.647
8.183497,49.316,33.310,-37.673,1.7866,-1.8397,-5.2985,69.401,76.124,6.770
8.200164,49.363,33.591,-37.882,-1.0097,1.2207,-0.7727,9.593,3.127,-19.387
8.216831,49.504,33.357,-37.969,-1.6727,2.4423,2.9204,11.220,-12.412,8.089
8.233498,49.466,33.542,-37.757,-1.9836,2.3400,3.8908,-9.424,15.261,-1.247
8.250165,49.207,34.307,-37.608,-0.5238,0.7671,0.7227,-20.684,35.547,-29.674
8.266832,48.962,35.160,-37.493,-0.1118,0.0360,-2.6863,-18.830,37.761,-34.657
8.283499,49.042,36.205,-37.508,0.3326,-0.1654,-0.9749,5.132,40.584,-47.447
8.300166,48.996,37.490,-38.101,-0.2964,-0.0887,0.5546,18.459,28.997,-76.555
8.316833,48.308,38.689,-39.608,-0.6105,-0.0667,-2.2711,14.297,-5.937,-100.679
8.333500,47.155,39.827,-41.828,-0.5587,0.2391,-2.1359,14.935,-30.400,-119.531
8.350167,46.067,40.813,-43.943,-1.0031,1.2728,0.8863,16.677,-29.717,-109.095
8.366834,45.305,41.857,-45.546,-0.4590,1.6641,2.6102,17.608,-7.928,-94.917
8.383501,44.834,43.080,-46.725,-0.2073,0.4393,-0.1808,19.331,14.782,-88.406
8.400168,44.823,44.125,-47.384,-0.1228,-0.0243,-1.2837,26.461,24.225,-64.133
8.416835,45.175,45.134,-47.811,0.5166,-0.4651,-0.4370,38.902,29.853,-55.323
8.433502,45.585,46.265,-48.225,-0.2169,-0.7436,-0.3503,42.175,35.294,-60.112
8.450169,46.132,47.428,-48.713,-0.1484,-0.8599,0.3310,53.978,34.185,-63.647
8.466836,46.558,48.550,-49.406,-0.7395,-0.9446,0.9365,56.232,26.332,-67.552
8.483503,46.774,49.731,-50.129,-0.5528,-1.1786,0.6639,45.625,27.979,-70.639
8.500170,47.091,51.070,-50.651,-0.3118,-1.3312,0.8617,42.947,40.320,-71.964
8.516837,47.805,52.634,-50.828,0.0030,-1.6365,1.1903,50.984,58.695,-73.184
8.533504,48.926,54.185,-50.687,0.9231,-2.0166,1.3543,60.307,65.661,-65.811
8.550171,50.336,55.429,-50.049,0.7393,-1.1914,2.2221,53.128,65.240,-42.193
8.566838,52.212,56.198,-48.909,-1.1379,-0.3033,1.5460,55.794,58.967,-11.614
8.583505,54.567,56.348,-48.105,0.0915,0.5461,3.4989,100.932,27.035,9.113
8.600172,56.055,56.646,-48.224,0.2583,0.0216,1.3291,94.985,7.046,-16.561
8.616839,57.420,56.421,-48.248,0.3239,0.9645,0.8874,82.941,-7.902,11.152
8.633506,58.721,56.541,-48.303,1.4778,-0.2581,-1.0443,80.546,2.394,-6.724
8.650173,60.170,56.888,-48.158,1.0111,-0.4888,-1.1756,79.527,14.781,-15.171
8.666840,62.075,57.366,-47.859,0.7556,-0.9193,-0.8827,98.972,22.515,-20.134
8.683507,64.428,57.992,-47.546,-0.3914,-1.1898,-0.9766,125.067,26.017,-28.757
8.700174,66.810,58.661,-47.127,-0.8693,-1.9779,-0.4272,121.303,28.760,-30.848
8.716841,68.933,59.241,-46.459,-0.6353,-2.4427,0.3660,92.857,32.470,-24.200
8.733508,70.552,59.736,-45.730,-0.9294,-2.6597,0.9998,59.209,31.337,-19.895
8.750175,71.947,60.123,-45.011,-0.7933,-2.0332,1.0333,46.184,28.223,-14.823
8.766842,73.221,60.460,-44.447,-0.9289,-1.4051,0.8164,46.801,22.356,-13.982
8.783509,74.423,60.815,-44.013,-0.8915,-1.1796,0.6607,49.148,18.564,-16.668
8.800176,75.577,61.135,-43.593,-1.0889,-0.9082,0.3965,47.011,17.139,-15.102
8.816843,76.361,61.359,-43.103,-0.3004,-1.5922,1.0757,21.007,17.352,-9.344
8.833510,76.794,61.537,-42.765,-0.4677,-1.0385,0.5857,7.944,12.323,-7.894
8.850177,77.266,61.675,-42.545,-0.4186,-0.4095,-0.0610,16.407,8.428,-6.432
8.866844,77.838,61.798,-42.354,-0.4701,0.2013,-0.3922,24.022,7.316,-5.774
8.883511,78.489,61.876,-42.226,-0.0094,0.1331,-0.3434,31.971,4.959,-3.566
8.900178,79.077,61.930,-42.158,0.4255,-0.3080,-0.1728,31.445,2.938,-2.562
8.916845,79.373,61.939,-42.125,0.7969,-0.0819,-0.1852,15.733,1.463,-0.076
8.933512,79.354,61.894,-42.086,1.3717,-0.0633,-0.0163,-3.484,1.001,3.079
8.950179,79.008,61.853,-42.051,1.4123,0.2985,0.1517,-22.862,0.920,2.838
8.966846,78.741,61.856,-42.039,0.4064,1.6496,-0.3543,-16.917,0.737,0.112
8.983513,78.856,61.895,-42.046,0.0806,1.3101,0.0516,6.973,0.634,-2.163
9.000180,79.096,61.944,-42.059,0.1628,0.7553,0.4314,14.873,0.529,-2.706
9.016847,79.344,61.941,-42.008,-0.0181,0.4352,0.5093,11.928,1.691,0.627
9.033514,79.768,61.942,-41.863,-0.0581,0.7310,-0.1057,17.475,4.352,0.947
9.050181,80.141,62.051,-41.636,0.4977,2.5710,-0.7459,10.076,7.752,-5.133
9.066848,80.401,62.190,-41.350,1.2006,2.5786,-0.6835,0.187,9.558,-6.646
9.083515,80.564,62.364,-41.081,1.5476,2.6840,-0.5856,-4.739,9.351,-8.828
9.100182,80.528,62.537,-41.064,1.6180,2.7861,-0.2559,-3.342,2.309,-9.905
9.116849,80.721,62.692,-41.130,1.9970,2.3753,-0.0892,14.868,-0.174,-9.267
9.133516,80.919,62.851,-41.341,2.0013,0.7983,0.6919,22.934,-4.168,-10.172
9.150183,81.303,62.980,-41.483,0.7847,0.9418,0.1166,30.417,-2.620,-8.092
9.166850,82.104,63.034,-41.478,0.5806,0.9218,-0.3305,47.559,0.570,-2.976
9.183517,83.272,63.067,-41.288,0.3787,0.9397,-0.5081,59.742,5.347,-1.203
9.200184,84.438,63.111,-41.023,0.0446,0.2482,-0.2378,55.580,7.365,-1.669
9.216851,85.372,63.218,-40.687,0.4540,0.0197,0.3210,37.884,9.567,-5.403
9.233518,86.220,63.434,-40.351,-0.0482,0.7765,0.2584,32.716,9.911,-12.115
9.250185,87.004,63.697,-40.065,-0.0896,0.0945,0.4780,31.479,8.484,-15.161
9.266852,87.539,63.925,-39.809,0.2084,-0.9728,1.0227,18.113,7.334,-13.142
9.283519,87.808,64.105,-39.514,-0.2603,-1.0676,0.8043,0.062,8.132,-10.321
9.300186,88.099,64.241,-39.279,0.0130,-0.1568,0.0159,4.590,6.377,-7.775
9.316853,88.527,64.289,-39.188,-0.2497,-0.8566,-0.1854,20.557,2.416,-2.662
9.333520,89.071,64.287,-39.168,-0.3005,-1.1527,-0.2986,31.331,0.482,0.258
9.350187,89.736,64.221,-39.067,-0.3398,-1.5832,-0.4221,34.255,2.585,4.104
9.366854,90.464,64.123,-38.736,0.2203,-1.5790,-0.5663,25.653,8.660,6.043
9.383521,91.091,64.064,-38.299,0.0285,-0.7614,-0.7118,13.783,11.531,3.532
9.400188,91.795,64.010,-37.709,0.0449,0.1606,-1.1223,10.242,15.605,2.957
9.416855,92.611,63.968,-37.151,-0.6432,0.3505,-0.8798,18.670,14.808,2.037
9.433522,93.374,63.952,-36.626,-0.4653,-0.2369,-0.2543,17.240,13.900,0.418
9.450189,93.930,63.952,-36.092,-1.1475,-1.0410,0.0965,4.340,14.102,-0.769
9.466856,94.265,63.947,-35.660,-1.0329,-2.1679,0.4638,-3.381,11.458,-0.369
9.483523,94.538,63.995,-35.381,-1.3487,-1.9766,0.4421,1.124,7.210,-3.309
9.500190,94.724,64.054,-35.178,-0.9838,-1.7709,0.1419,-0.101,5.213,-3.816
9.516857,94.928,64.138,-35.123,-0.7586,-1.4771,-0.1164,9.023,1.202,-4.979
9.533524,95.063,64.228,-35.199,-0.3583,-1.3509,-0.1152,11.944,-2.214,-5.052
9.550191,95.134,64.281,-35.368,-0.1321,-0.9036,0.0532,13.037,-4.394,-2.621
9.566858,95.094,64.329,-35.585,-0.1486,-0.4935,0.3494,9.075,-5.622,-2.272
9.583525,94.938,64.366,-35.815,-0.0743,-0.4260,0.5344,2.744,-5.863,-1.524
