t,roll,pitch,yaw,ax,ay,az,gx,gy,gz
4.750095,25.166,-0.610,-47.467,0.0077,-0.0076,0.1246,18.964,-7.222,-7.567
4.766762,25.492,-0.552,-47.654,-0.0110,-0.0997,-0.0245,19.324,-1.766,-11.396
4.783429,25.670,-0.486,-47.796,-0.1803,-0.1209,0.0092,10.461,-0.171,-9.169
4.800096,25.653,-0.362,-47.975,-0.1180,0.0208,0.2163,-1.194,1.928,-12.693
4.816763,25.539,-0.222,-48.238,0.1740,0.2475,0.4952,-7.048,0.684,-17.616
4.833430,25.410,-0.126,-48.427,-0.0461,-0.2496,-0.1868,-7.882,0.262,-12.475
4.850097,25.614,-0.045,-48.473,-1.0718,-1.3172,-2.2516,12.092,3.071,-4.386
4.866764,27.054,-0.357,-47.786,0.6918,-0.3480,0.2962,86.478,1.421,45.492
4.883431,27.402,-0.191,-47.396,0.1215,0.0792,0.3420,20.950,19.549,16.428
4.900098,28.027,-0.134,-47.138,-0.5146,-0.1497,0.1610,37.507,10.169,12.381
4.916765,28.687,-0.303,-47.064,0.3710,0.4967,0.8967,39.524,-6.865,8.918
4.933432,29.243,-0.555,-46.963,0.0771,0.0863,0.0666,33.329,-10.403,12.889
4.950099,29.610,-0.785,-46.946,0.0447,0.1618,-0.0514,21.950,-11.580,7.857
4.966766,30.044,-0.818,-47.039,-0.2159,-0.0157,0.2552,25.876,-4.532,-3.629
4.983433,30.818,-0.844,-47.241,-0.2175,-0.3698,-0.0361,46.157,-7.585,-9.410
5.000100,31.608,-0.840,-47.556,-0.1209,-0.1082,0.2188,47.060,-9.636,-16.107
5.016767,32.385,-0.657,-47.836,-0.0490,-0.1079,-0.0954,46.334,0.363,-19.814
5.033434,33.096,-0.536,-48.059,0.0803,0.1282,0.4459,42.467,-1.256,-14.952
5.050101,33.535,-0.455,-48.230,0.0008,0.4745,0.8626,26.169,-1.605,-11.042
5.066768,33.828,-0.562,-48.289,-0.1404,0.4509,0.8175,17.462,-7.415,0.861
5.083435,33.981,-0.854,-48.182,0.4287,0.3710,0.4043,9.138,-11.028,15.323
5.100102,34.163,-1.143,-48.009,0.1752,0.1794,0.0192,10.990,-8.646,18.566
5.116769,34.487,-1.525,-47.802,0.0003,0.1399,-0.0803,19.601,-11.973,23.400
5.133436,34.817,-1.890,-47.573,-0.2996,0.2693,0.0074,20.089,-10.323,23.996
5.150103,35.042,-2.189,-47.229,-0.1764,-0.1459,-0.2487,14.136,-2.939,27.433
5.166770,35.181,-2.359,-47.021,0.2172,-0.2416,0.0791,8.682,-1.291,16.333
5.183437,35.166,-2.633,-46.963,-0.0494,0.2419,0.1699,-0.898,-11.549,12.549
5.200104,35.152,-2.780,-47.024,0.1209,-0.0349,0.0493,-1.144,-9.386,2.285
5.216771,35.084,-2.932,-46.994,-0.2500,-0.2148,-0.0607,-4.091,-6.491,6.992
5.233438,35.155,-3.266,-46.785,-0.4533,-0.0851,0.0292,4.807,-9.319,21.990
5.250105,35.304,-3.799,-46.347,-0.0806,-0.7634,-0.1184,10.459,-11.055,40.126
5.266772,35.450,-4.346,-45.793,-0.2225,-0.1055,0.1751,11.043,-7.668,46.255
5.283439,35.640,-4.935,-45.105,-0.1784,-0.4977,0.2507,14.629,-4.921,54.257
5.300106,35.802,-5.669,-44.287,-0.4008,-0.8352,-0.4178,14.207,-7.319,65.656
5.316773,35.948,-6.568,-43.261,0.3432,0.4264,0.3804,15.227,-7.894,81.418
5.333440,36.057,-7.615,-42.179,0.2079,0.6657,0.9184,14.541,-13.034,89.270
5.350107,36.132,-8.612,-41.389,-0.8702,-0.8609,-0.4304,11.054,-20.796,73.397
5.366774,36.350,-9.165,-40.926,0.0853,-0.1561,0.3468,17.336,-10.631,42.030
5.383441,36.347,-9.495,-40.414,-0.3063,0.4174,0.0787,4.724,1.921,36.353
5.400108,36.226,-9.709,-39.905,0.1609,0.7026,-0.1616,-2.213,7.384,32.089
5.416775,36.181,-9.815,-39.475,0.1176,0.1076,-0.0456,1.568,9.743,24.493
5.433442,36.341,-10.020,-39.025,0.3597,-0.4701,-0.2415,14.189,5.731,29.063
5.450109,36.634,-10.070,-38.702,0.0662,-0.4397,-0.2192,20.858,8.711,17.191
5.466776,36.896,-10.049,-38.528,0.0751,0.5728,0.6709,17.859,8.202,9.333
5.483443,37.055,-10.145,-38.187,-0.1124,0.6217,0.1835,12.760,6.669,18.632
5.500110,37.253,-10.396,-37.861,-0.0360,-0.1483,-0.0953,15.248,-0.445,24.750
5.516777,37.536,-10.846,-37.572,-0.0986,-0.2674,-0.1212,20.204,-10.947,30.532
5.533444,37.939,-11.223,-37.426,-0.1496,0.1641,0.3866,25.792,-12.598,21.093
5.550111,38.185,-11.601,-37.235,0.0006,0.6330,0.7035,16.392,-12.410,21.176
5.566778,38.295,-12.018,-37.146,-0.1918,0.6957,0.3915,7.903,-15.783,20.920
5.583445,38.241,-12.140,-37.220,-0.2889,-0.0415,-0.1508,-3.687,-7.042,3.472
5.600112,38.164,-11.946,-37.258,-0.0271,-0.6956,-0.3044,-5.572,6.823,-9.782
5.616779,38.348,-11.688,-37.247,0.1289,-0.5134,-0.3346,10.375,10.659,-11.320
5.633446,38.499,-11.239,-37.388,-0.2769,0.0791,-0.3657,7.042,15.306,-23.749
5.650113,38.509,-10.592,-37.841,-0.0798,0.2755,-0.0874,-4.573,13.854,-44.485
5.666780,38.300,-9.746,-38.620,-0.0022,0.1778,-0.1338,-20.805,11.319,-66.976
5.683447,37.913,-8.863,-39.786,0.5585,0.1504,-0.0036,-34.698,-1.315,-87.138
5.700114,37.313,-8.315,-40.914,0.9590,0.2638,-0.1767,-46.198,-14.763,-72.699
5.716781,36.700,-7.698,-41.995,-0.2277,1.1140,0.4085,-46.515,-11.016,-76.024
5.733448,36.287,-6.977,-43.147,0.2567,-0.0201,0.4759,-34.809,-9.866,-86.178
5.750115,36.262,-6.255,-44.685,-0.0481,-0.8450,-0.1459,-11.952,-17.973,-97.053
5.766782,36.192,-5.505,-46.073,0.2670,-0.1930,0.1790,-12.636,-11.996,-92.053
5.783449,36.146,-4.877,-47.117,-0.4059,0.0225,-0.3948,-8.804,-7.324,-73.729
5.800116,36.175,-4.513,-47.649,-0.6653,-0.0683,-0.0892,-0.554,0.842,-35.170
5.816783,36.176,-4.229,-47.908,0.0500,-0.2502,0.4514,-1.342,4.102,-22.889
5.833450,36.087,-3.855,-48.127,-0.0477,-0.5414,0.3804,-6.326,10.693,-23.075
5.850117,36.022,-3.421,-48.168,-0.0867,-0.2193,0.1701,-4.133,19.538,-16.997
5.866784,36.039,-2.997,-48.210,-0.0449,-0.4944,-0.1162,0.745,18.894,-16.926
5.883451,35.755,-2.687,-48.248,0.4036,0.2991,0.2924,-17.180,13.890,-12.213
5.900118,35.388,-2.539,-48.307,0.2159,-0.3003,-0.6738,-22.282,5.138,-7.775
5.916785,35.233,-2.383,-48.148,-0.4821,0.5306,0.1235,-9.036,13.011,2.481
5.933452,35.269,-2.262,-47.982,-0.1859,0.1805,0.5328,2.486,11.624,4.289
5.950119,35.314,-2.222,-47.915,-0.2130,-0.4310,0.2194,2.720,4.239,2.182
5.966786,35.357,-2.279,-47.787,-0.3551,-0.6391,-0.0606,2.890,2.098,9.363
5.983453,35.426,-2.401,-47.304,0.1733,-0.4258,0.0445,5.261,11.050,28.534
6.000120,35.529,-2.804,-46.251,0.2370,0.5723,0.3179,8.928,16.572,65.156
6.016787,35.716,-3.672,-44.846,-0.2959,-0.0901,-0.2944,15.792,5.987,98.010
6.033454,35.968,-4.717,-43.585,-0.2257,-0.6217,-0.3661,20.638,-6.247,98.829
6.050121,36.205,-5.648,-42.521,0.4470,-0.0237,0.2551,19.880,-7.970,84.228
6.066788,36.349,-6.418,-41.725,0.3350,-0.0427,0.1508,13.644,-8.968,66.204
6.083455,36.507,-6.985,-41.085,0.0487,-0.0715,-0.0602,13.854,-4.984,50.825
6.100122,36.719,-7.411,-40.557,-0.2405,-0.0119,-0.4359,16.718,-1.435,41.355
6.116789,36.928,-7.782,-40.087,-0.0312,0.1457,-0.0857,16.175,-1.134,35.887
6.133456,37.162,-8.099,-39.693,-0.3503,-0.0340,0.1511,17.212,-1.111,30.418
6.150123,37.318,-8.449,-39.359,-0.3272,0.1069,0.5373,12.214,-4.568,29.078
6.166790,37.314,-8.747,-39.059,-0.2113,0.3102,0.4694,2.356,-3.571,25.228
6.183457,37.236,-8.968,-38.809,0.0392,0.1424,0.2473,-2.441,-1.648,20.031
6.200124,37.219,-9.209,-38.393,0.4407,0.3664,0.3780,2.844,3.347,28.692
6.216791,37.233,-9.528,-37.825,0.3237,0.1450,0.2313,6.304,5.091,38.676
6.233458,37.218,-9.813,-37.400,0.1517,0.0258,0.1656,3.273,1.490,30.559
6.250125,37.131,-10.030,-37.092,0.4451,0.0622,0.1133,-2.127,0.491,22.622
6.266792,37.080,-10.197,-36.940,0.3439,-0.0745,0.0066,-1.601,-2.649,13.421
6.283459,36.999,-10.296,-37.084,-0.1208,0.4276,0.1690,-6.507,-9.967,-3.034
6.300126,36.907,-10.344,-37.637,-0.2643,-0.1959,-0.4501,-11.648,-21.986,-24.179
6.316793,36.801,-10.485,-37.936,-0.0887,-0.4917,-0.1159,-9.738,-17.486,-8.810
6.333460,36.767,-10.354,-38.127,-0.7657,0.3747,0.0651,-4.216,-0.491,-13.447
6.350127,36.615,-10.219,-38.495,-0.5473,0.4100,0.1344,-13.150,-6.511,-21.958
6.366794,36.604,-10.143,-38.896,-0.5952,-0.2764,-0.0679,-5.004,-10.550,-21.496
6.383461,36.599,-10.250,-39.140,0.1449,-0.5086,0.2019,-2.972,-13.847,-7.515
6.400128,36.496,-10.217,-39.264,0.2377,-0.1747,0.2307,-7.712,-3.145,-7.150
6.416795,36.350,-10.219,-39.320,0.4421,-0.4662,0.2001,-9.507,-2.304,-2.617
6.433462,36.218,-10.267,-39.282,0.4850,-0.3459,0.3440,-7.619,-1.105,3.697
6.450129,36.112,-10.386,-39.219,0.2390,-0.1156,0.0964,-5.757,-3.545,7.622
6.466796,36.044,-10.523,-39.182,-0.3581,0.5180,0.1614,-3.761,-5.427,6.770
6.483463,35.874,-10.416,-39.111,-0.8942,0.6355,-0.7387,-9.518,7.609,-0.065
6.500130,35.725,-10.310,-39.033,0.9196,-0.8980,0.2258,-8.150,7.881,0.455
6.516797,35.490,-10.159,-38.853,-0.1842,-0.4795,0.3112,-12.376,13.219,3.091
6.533464,35.293,-10.093,-38.609,0.0102,-0.5093,0.0725,-9.409,11.238,9.281
6.550131,35.174,-10.144,-38.483,-0.0023,0.4019,0.6056,-6.059,1.403,7.525
6.566798,35.122,-10.264,-38.447,-0.0224,0.1071,0.3377,-2.886,-4.963,5.718
6.583465,35.067,-10.419,-38.352,0.2208,-0.0693,0.2119,-2.228,-4.105,10.735
6.600132,34.995,-10.631,-38.229,-0.1017,0.5082,0.1980,-3.029,-6.237,13.640
6.616799,34.963,-10.796,-38.213,-0.2364,0.2981,-0.1200,-1.722,-7.345,7.177
6.633466,34.955,-10.925,-38.274,0.1640,-0.2817,-0.0657,-1.032,-7.903,2.676
6.650133,34.892,-11.173,-38.161,0.1988,-0.2092,0.1357,-2.630,-8.649,13.868
6.666800,34.809,-11.446,-37.979,-0.0818,0.4473,0.2085,-2.905,-7.336,18.511
6.683467,34.659,-11.696,-37.807,-0.2057,0.2153,0.0757,-6.699,-5.813,18.482
6.700134,34.527,-11.890,-37.599,-0.2898,-0.0441,-0.2998,-5.465,-2.735,16.877
6.716801,34.308,-12.110,-37.265,-0.2007,0.1514,0.2642,-8.968,0.353,24.219
6.733468,33.992,-12.514,-36.787,-0.1754,0.2494,0.3526,-13.038,-4.567,36.827
6.750135,33.610,-12.893,-36.316,0.1157,0.4633,0.3612,-16.565,-3.225,36.542
6.766802,33.176,-13.281,-35.758,0.0740,0.4526,0.3300,-18.464,-1.325,40.786
6.783469,32.786,-13.816,-35.105,0.1698,-0.4941,-0.1485,-14.192,-6.061,50.078
6.800136,32.534,-14.373,-34.609,-0.3581,0.2708,0.1538,-8.057,-12.701,42.462
6.816803,32.351,-14.939,-34.065,-0.5732,0.8679,-0.0809,-2.835,-11.832,45.106
6.833470,32.185,-15.602,-33.429,-0.3930,0.4862,-0.2521,-0.024,-14.071,52.714
6.850137,31.987,-16.266,-32.561,0.1223,0.7860,0.5973,2.265,-7.261,63.871
6.866804,31.776,-17.002,-31.566,0.3860,-0.5763,-0.2557,4.288,-7.392,72.161
6.883471,31.657,-17.385,-31.008,0.1994,-1.2028,-0.5473,2.615,-2.831,39.593
6.900138,31.482,-17.600,-30.361,-0.4969,0.6251,0.0822,1.035,8.291,38.541
6.916805,31.326,-18.037,-29.582,0.1249,0.0932,0.3427,4.813,0.680,51.894
6.933472,31.196,-18.469,-28.920,-0.0856,-0.2061,0.0481,4.505,-2.684,45.989
6.950139,31.002,-18.691,-28.394,0.2262,-0.5467,-0.2208,-1.697,3.922,32.745
6.966806,30.787,-18.821,-27.896,0.1639,-0.0977,-0.2582,-3.415,7.777,28.576
6.983473,30.661,-18.802,-27.646,0.1336,-1.0792,-1.0090,-2.858,8.098,11.838
7.000140,30.679,-18.377,-27.789,-0.1578,-0.2303,-0.3441,-1.794,17.702,-19.741
7.016807,30.697,-18.116,-27.935,0.0495,-0.1325,1.0558,-1.731,9.102,-14.917
7.033474,30.698,-17.993,-27.989,-0.0802,-0.0747,0.2183,-1.081,4.701,-6.197
7.050141,30.624,-17.821,-27.924,0.0322,0.2413,-0.2110,-3.325,10.703,-1.823
7.066808,30.495,-17.559,-27.845,0.0082,-0.5878,-0.4328,-6.396,15.751,-3.847
7.083475,30.390,-17.112,-27.866,0.1282,-0.6223,-0.2746,-6.792,22.391,-14.398
7.100142,30.337,-16.543,-28.077,-0.1976,-0.1313,-0.3971,-6.941,23.231,-27.459
7.116809,30.335,-15.904,-28.548,-0.3184,0.4360,0.5578,-8.129,19.287,-42.565
7.133476,30.403,-15.375,-29.266,-0.6608,0.1577,0.8570,-7.583,6.321,-51.588
7.150143,30.484,-14.924,-30.087,0.1641,-0.3100,0.1199,-8.145,-0.843,-54.500
7.166810,30.634,-14.599,-30.943,0.0290,0.0479,-0.7084,-4.152,-8.575,-52.419
7.183477,30.929,-14.169,-31.991,-0.2484,0.5636,-0.3178,1.994,-9.061,-65.277
7.200144,31.493,-13.818,-33.174,0.0288,-0.0314,0.4136,16.591,-17.814,-69.564
7.216811,32.166,-13.539,-34.352,-0.1813,0.2340,0.3764,23.582,-22.105,-66.939
7.233478,32.519,-13.149,-35.294,0.0125,0.2815,0.4006,8.031,-9.714,-58.719
7.250145,32.722,-12.868,-35.906,0.2931,-0.0363,0.2133,3.817,-5.188,-38.911
7.266812,32.864,-12.593,-36.309,-0.1363,0.5809,0.1819,3.111,1.021,-28.506
7.283479,33.031,-12.234,-36.793,0.1060,-0.1274,-0.1708,3.655,2.551,-35.256
7.300146,33.253,-12.064,-37.141,0.8480,0.0523,0.1784,8.880,-2.660,-22.283
7.316813,33.430,-12.051,-37.122,0.3479,0.3536,0.0566,10.705,1.195,0.770
7.333480,33.527,-12.017,-37.044,-0.3767,-0.0682,-0.1894,6.679,4.154,2.957
7.350147,33.622,-11.943,-37.046,-0.2641,0.1229,0.1971,5.568,3.574,-2.281
7.366814,33.660,-11.855,-37.038,0.0729,0.0251,0.4462,2.286,4.556,-2.290
7.383481,33.758,-11.795,-37.142,0.2521,-0.5138,0.0560,4.479,-0.481,-6.830
7.400148,33.885,-11.737,-37.389,0.1033,0.3558,0.4864,4.432,-5.322,-13.887
7.416815,33.914,-11.633,-37.692,0.3352,0.3528,0.0814,-2.057,-4.738,-17.863
7.433482,34.239,-11.693,-38.140,-0.2225,-0.3669,-0.3765,13.886,-17.967,-19.781
7.450149,34.944,-11.803,-38.754,-0.5714,-0.5745,-0.4740,34.615,-26.066,-25.877
7.466816,35.831,-11.635,-39.643,-0.2498,-0.4059,-0.0515,42.271,-22.134,-48.176
7.483483,36.537,-11.091,-40.595,-0.1543,0.0025,0.6125,30.358,-8.386,-66.825
7.500150,36.869,-10.413,-41.626,0.1821,0.6193,0.7216,8.212,-3.936,-72.989
7.516817,37.004,-9.913,-42.501,0.5225,0.3860,0.3678,-1.730,-8.403,-61.074
7.533484,37.013,-9.644,-42.826,0.4440,0.0992,0.0695,-2.933,1.097,-25.097
7.550151,37.190,-9.622,-43.012,-0.6899,0.0118,-0.4410,8.585,-5.679,-9.333
7.566818,37.542,-9.618,-43.390,0.0347,-0.0582,0.0308,17.256,-13.409,-17.606
7.583485,37.751,-9.450,-43.606,0.3830,-0.0599,0.3698,10.372,0.357,-15.580
7.600152,37.770,-9.174,-43.662,0.4037,0.2518,0.6034,0.634,11.548,-11.712
7.616819,37.630,-8.997,-43.537,0.1910,0.0341,0.1930,-7.301,12.947,-0.175
7.633486,37.669,-8.955,-43.521,-0.2641,-0.5208,-0.4971,2.454,2.888,-0.008
7.650153,37.836,-8.971,-43.570,-0.0294,-0.6421,-0.5943,9.330,-2.906,-1.926
7.666820,37.992,-9.026,-43.678,-0.4140,-0.3386,-0.1669,8.268,-6.625,-2.827
7.683487,38.029,-9.062,-43.908,0.0445,0.0855,0.4930,-0.042,-9.947,-8.894
7.700154,37.899,-9.145,-43.823,0.4433,0.3843,0.6527,-6.840,-0.201,8.327
7.716821,37.674,-9.158,-43.598,0.1602,-0.2230,-0.0667,-11.572,7.281,11.001
7.733488,37.402,-9.003,-43.400,0.2017,-0.4603,-0.2834,-14.647,14.127,3.375
7.750155,37.292,-8.772,-43.215,0.4395,-0.3101,-0.0857,-4.944,17.880,0.929
7.766822,37.568,-8.593,-43.124,-0.0582,-0.8152,-0.6889,17.249,11.634,-2.232
7.783489,38.235,-8.558,-43.050,-0.0192,-0.6748,-0.5216,40.640,4.534,2.673
7.800156,39.216,-8.578,-43.043,-0.1296,-0.0185,-0.1006,58.807,-0.718,1.351
7.816823,40.215,-8.552,-43.150,-0.2311,0.5863,0.9655,58.879,-2.968,-5.809
7.833490,40.827,-8.546,-43.326,-0.0144,0.0995,0.9579,35.017,-6.550,-7.963
7.850157,41.251,-8.457,-43.575,-0.0405,-0.1134,-0.0382,23.117,-5.766,-14.424
7.866824,41.670,-8.211,-43.837,0.0603,0.2304,-0.3440,22.786,0.707,-21.226
7.883491,42.272,-7.843,-44.118,-0.0853,0.2083,-0.2445,33.642,5.194,-26.998
7.900158,42.920,-7.315,-44.527,-0.2211,0.4383,0.5785,35.544,6.771,-39.140
7.916825,43.348,-6.794,-44.939,-0.4048,0.3818,0.6047,22.520,6.004,-39.040
7.933492,43.673,-6.364,-45.362,-0.3078,0.2824,-0.0934,16.424,1.249,-35.862
7.950159,43.914,-6.017,-45.712,0.2366,0.0877,-0.0692,12.122,0.535,-29.224
7.966826,44.041,-5.823,-45.828,0.2699,0.1813,0.2353,6.787,3.502,-12.860
7.983493,44.054,-5.617,-45.904,0.1938,-0.1567,0.0366,0.180,5.656,-11.621
8.000160,44.010,-5.379,-46.014,-0.1574,-0.1068,-0.2586,-3.398,5.640,-14.457
8.016827,44.106,-5.062,-46.290,-0.1823,-0.4425,-0.5778,4.106,2.159,-24.826
8.033494,44.228,-4.676,-46.654,0.0431,0.0019,0.2915,5.354,1.342,-31.542
8.050161,44.312,-4.305,-47.064,-0.0760,-0.0708,0.5284,3.021,-1.254,-32.861
8.066828,44.287,-3.915,-47.562,0.1142,0.1054,0.5099,-3.773,-4.109,-37.465
8.083495,44.254,-3.526,-48.162,0.1568,0.2095,0.3549,-4.434,-8.417,-41.803
8.100162,44.217,-3.109,-48.742,0.5556,0.4036,0.4296,-4.383,-6.388,-42.084
8.116829,43.891,-2.708,-48.847,1.1257,0.3224,0.9778,-19.997,12.858,-21.079
8.133496,43.028,-2.417,-48.552,1.0708,0.7680,1.5403,-51.126,24.782,1.039
8.150163,42.263,-2.485,-48.058,0.1394,-0.1000,0.2139,-44.815,16.962,24.725
8.166830,41.794,-2.926,-47.525,-0.6720,0.1865,-0.4018,-26.819,1.656,41.642
8.183497,41.342,-3.296,-47.186,-0.6667,-0.2085,-0.5821,-26.156,-3.178,30.156
8.200164,40.752,-3.440,-47.051,-0.2020,-0.2355,0.2657,-35.081,-1.290,11.977
8.216831,40.087,-3.495,-47.072,0.4866,-0.3552,0.6471,-40.107,-3.399,1.376
8.233498,39.556,-3.588,-47.089,0.8735,-0.5558,0.2990,-32.092,-4.984,2.958
8.250165,39.366,-3.837,-46.674,-1.4113,-0.1072,-0.8066,-9.973,4.225,28.878
8.266832,39.201,-3.815,-46.042,-1.2861,1.4887,-0.3514,-7.475,24.897,28.628
8.283499,39.130,-3.880,-45.213,0.4181,0.4089,0.1918,-1.069,28.229,41.225
8.300166,39.031,-3.967,-44.375,0.1847,-0.4354,0.2628,-2.634,27.503,42.445
8.316833,38.742,-3.927,-43.903,0.0789,-0.1498,0.1774,-15.544,19.526,20.714
8.333500,38.395,-3.893,-43.613,-0.5623,0.1749,-0.3304,-19.814,12.353,12.491
8.350167,38.143,-3.897,-43.368,-0.0730,0.1740,-0.0946,-14.273,8.801,11.914
8.366834,37.928,-4.008,-43.067,-0.2152,0.2140,0.0217,-11.764,5.788,18.538
8.383501,37.690,-4.235,-42.645,-0.0479,-0.0929,0.0747,-12.627,4.629,28.556
8.400168,37.364,-4.405,-42.192,-0.3426,-0.4225,-0.4074,-17.668,8.367,27.989
8.416835,37.018,-4.533,-41.746,-0.2872,0.1999,-0.2188,-18.758,9.969,26.115
8.433502,36.607,-4.780,-41.214,-0.0004,0.0516,0.0765,-22.224,7.108,34.605
8.450169,36.277,-5.190,-40.767,-0.1316,-0.2810,0.3092,-17.637,-4.005,36.316
8.466836,35.895,-5.498,-40.459,-0.0915,-0.5634,0.0781,-21.296,-4.212,26.045
8.483503,35.552,-5.627,-40.188,0.1719,-0.4796,-0.3562,-19.131,3.139,17.880
8.500170,35.328,-5.745,-39.911,0.0742,-0.2594,-0.2362,-11.919,3.729,17.862
8.516837,35.211,-5.918,-39.718,-0.0645,-0.0649,0.2671,-5.941,-1.852,15.636
8.533504,35.083,-6.035,-39.706,-0.2142,0.0295,0.3985,-7.732,-5.432,4.887
8.550171,34.817,-6.023,-39.683,0.4518,-0.2496,0.3283,-15.962,1.358,1.026
8.566838,34.426,-5.990,-39.559,0.5018,-0.0852,0.3169,-22.747,5.804,5.244
8.583505,33.985,-5.986,-39.468,0.4251,-0.1168,0.1156,-26.057,3.199,4.624
8.600172,33.587,-6.115,-39.398,0.4340,0.2672,0.4548,-23.523,-4.208,7.905
8.616839,33.271,-6.412,-39.206,0.2292,0.3177,0.3660,-17.846,-8.574,19.730
8.633506,33.079,-6.803,-38.925,-0.1346,0.4862,0.3045,-9.675,-10.494,27.173
8.650173,32.950,-7.207,-38.658,-0.1850,0.3885,0.0656,-5.981,-11.714,26.738
8.666840,32.819,-7.596,-38.444,-0.1537,0.2256,0.3095,-6.324,-12.775,23.526
8.683507,32.629,-7.909,-38.286,-0.0003,0.0269,0.3949,-10.303,-10.808,18.249
8.700174,32.441,-8.187,-38.214,0.2733,0.0262,0.4107,-10.832,-11.827,12.771
8.716841,32.256,-8.449,-38.305,0.4816,0.0868,0.2649,-12.029,-16.266,4.124
8.733508,32.032,-8.701,-38.456,0.3929,0.0432,0.1454,-14.917,-17.643,0.606
8.750175,31.834,-9.017,-38.694,0.3931,-0.7352,0.0834,-14.267,-23.587,-1.692
8.766842,31.526,-9.398,-38.841,0.4016,-0.3187,0.9600,-20.059,-24.148,4.765
8.783509,30.947,-9.831,-39.047,-0.1184,0.5938,0.8722,-36.946,-28.582,3.234
8.800176,30.178,-10.644,-38.694,1.5496,1.9713,2.1587,-42.536,-31.459,42.973
8.816843,29.229,-11.300,-38.318,-2.6274,0.1954,-1.2228,-52.827,-23.249,38.935
8.833510,28.588,-11.829,-38.090,-0.4175,0.0272,-0.7513,-35.898,-21.367,27.305
8.850177,28.206,-12.336,-37.830,-0.4733,0.0970,-0.9504,-19.816,-19.612,28.106
8.866844,27.958,-12.792,-37.590,-0.3669,-0.0490,-0.7865,-11.923,-17.574,25.529
8.883511,27.739,-13.117,-37.386,-0.4088,-0.2384,-0.1598,-10.509,-11.781,19.929
8.900178,27.421,-13.364,-37.219,-0.1750,-0.7255,0.1005,-16.948,-8.720,15.748
8.916845,27.110,-13.638,-37.099,-0.0453,-0.8382,-0.2791,-17.126,-11.467,14.057
8.933512,26.823,-13.907,-37.090,-0.1070,-0.4297,-0.3598,-17.218,-14.190,8.008
8.950179,26.502,-14.114,-37.141,0.0396,-0.4621,-0.1527,-20.160,-12.540,3.130
8.966846,26.115,-14.230,-37.186,0.1150,-0.4663,0.1151,-23.977,-7.445,0.995
8.983513,25.737,-14.287,-37.221,0.0629,-0.5732,0.1797,-23.328,-4.080,-0.116
9.000180,25.412,-14.397,-37.214,-0.1244,0.1046,0.0253,-19.561,-5.853,3.405
9.016847,25.128,-14.556,-37.174,0.2258,-0.0987,-0.2424,-16.504,-7.702,6.446
9.033514,24.923,-14.675,-37.166,0.0814,-0.3149,-0.1420,-12.319,-6.305,3.627
9.050181,24.727,-14.738,-37.174,-0.0278,-0.2171,0.1590,-11.988,-3.718,1.361
9.066848,24.515,-14.770,-37.206,-0.1319,0.0916,0.1771,-13.310,-2.605,-0.635
9.083515,24.373,-14.798,-37.192,-0.0869,-0.0473,-0.0162,-8.484,-1.268,1.645
9.100182,24.291,-14.860,-37.134,-0.0193,-0.0928,-0.0432,-4.099,-2.060,4.791
9.116849,24.145,-15.067,-36.933,-0.1371,0.3351,0.3940,-5.780,-6.659,15.911
9.133516,23.809,-15.433,-36.625,-0.1237,0.2275,0.6047,-15.445,-12.856,25.415
9.150183,23.305,-15.902,-36.169,-0.2946,0.2414,0.3303,-22.956,-15.366,35.645
9.166850,22.831,-16.402,-35.626,0.1820,-0.1383,-0.1616,-19.457,-15.393,40.780
9.183517,22.440,-16.837,-34.984,0.4627,-0.1150,-0.2992,-12.618,-9.979,44.312
9.200184,22.153,-17.174,-34.358,0.0882,-0.5966,-0.0729,-6.329,-5.142,41.163
9.216851,21.981,-17.864,-33.804,-0.2431,-0.1434,0.1733,-0.428,-26.496,45.123
9.233518,21.977,-18.879,-33.243,-0.3914,-0.0834,-0.1984,10.230,-44.651,52.593
9.250185,21.875,-19.795,-32.565,-0.0037,0.3201,-0.2675,7.233,-36.705,56.346
9.266852,21.548,-20.328,-31.890,-0.4307,0.1403,-0.7655,-5.831,-15.727,47.381
9.283519,21.011,-20.471,-31.182,0.1561,-0.1618,-0.7783,-17.547,6.371,40.479
9.300186,20.444,-20.558,-30.332,0.4115,-0.8820,-0.7475,-16.241,11.942,46.718
9.316853,20.016,-20.785,-29.422,0.4091,-0.4481,-0.3388,-6.495,4.833,52.870
9.333520,19.602,-21.063,-28.391,0.2573,0.2639,0.2782,-2.888,3.806,60.164
9.350187,19.025,-21.173,-27.366,-0.1271,-0.0199,0.2590,-12.574,12.708,56.536
9.366854,18.482,-21.227,-26.416,-0.0855,-0.1128,-0.0836,-12.076,13.918,51.547
9.383521,18.003,-21.190,-25.614,0.2483,-0.6397,-0.0987,-11.452,16.054,42.096
9.400188,17.506,-21.069,-24.851,0.3246,-0.4232,0.0108,-13.449,19.916,38.647
9.416855,17.000,-20.928,-23.933,0.2610,0.3774,0.1733,-10.711,23.258,46.753
9.433522,16.525,-20.935,-23.042,-0.1618,0.5199,0.6387,-9.564,13.892,48.112
9.450189,16.282,-21.215,-22.209,-0.2342,0.1999,0.8883,3.333,-2.978,49.707
9.466856,16.201,-21.584,-21.570,-0.5192,0.4088,0.6243,8.971,-11.333,40.631
9.483523,16.155,-21.756,-21.182,-0.4305,0.0750,0.0875,5.717,-3.985,23.832
